antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
상의_소재_니트,하의_소재_코듀로이,0.18616642224906382,0.005945813580447325,0.0019204895322314822,0.010315982383021489,1.7349992971433492,1.0,0.0008135786905997075,1.0044157213057727,0.5205374931815868,0.010097649186256781,0.004396308432958685,0.1666572970684196
하의_소재_코듀로이,상의_소재_니트,0.005945813580447325,0.18616642224906382,0.0019204895322314822,0.3229986117538177,1.7349992971433492,1.0,0.0008135786905997075,1.202115079644411,0.42616478680637615,0.010097649186256781,0.1681328876634649,0.1666572970684196
하의_소재_코듀로이,상의_소재_우븐,0.005945813580447325,0.35813552933148807,0.0010482901314902504,0.17630726515502085,0.49229202554721097,1.0,-0.0010811169624496027,0.7792523152329518,-0.5091984372889581,0.002887588673982902,-0.28328139737519703,0.08961717088303268
상의_소재_우븐,하의_소재_코듀로이,0.35813552933148807,0.005945813580447325,0.0010482901314902504,0.0029270766110445286,0.49229202554721097,1.0,-0.0010811169624496027,0.9969724010164247,-0.6163802993216164,0.002887588673982902,-0.003036793175506734,0.08961717088303268
원피스_소재_우븐,상의_소재_우븐,0.011168004314222903,0.35813552933148807,0.003436520667273813,0.3077112589307711,0.8592033845543301,1.0,-0.0005631384693767488,0.927162948912274,-0.1421607311241528,0.009392813632740235,-0.07855906146074619,0.1586534230181344
상의_소재_우븐,원피스_소재_우븐,0.35813552933148807,0.011168004314222903,0.003436520667273813,0.00959558710549768,0.8592033845543301,1.0,-0.0005631384693767488,0.9984123483414924,-0.2033784562612006,0.009392813632740235,-0.001590176304554868,0.1586534230181344
상의_소재_저지,원피스_소재_우븐,0.28572096772862215,0.011168004314222903,0.0035685887153355765,0.012489768404834128,1.118352756089815,1.0,0.00037765571507838123,1.0013384814134798,0.14816023627089603,0.012166180457193242,0.001336692275713178,0.1660133000683939
원피스_소재_우븐,상의_소재_저지,0.011168004314222903,0.28572096772862215,0.0035685887153355765,0.3195368317319537,1.118352756089815,1.0,0.00037765571507838123,1.0496953627768004,0.10702298332415953,0.012166180457193242,0.047342652486659836,0.1660133000683939
상의_소재_저지,하의_소재_스판덱스,0.28572096772862215,0.015680329289666502,0.00497456314365977,0.017410563821079493,1.1103442727158308,1.0,0.0004943642847127991,1.0017608926655486,0.13913110623696012,0.016781762827652782,0.0017577973730468763,0.16732960196668992
하의_소재_스판덱스,상의_소재_저지,0.015680329289666502,0.28572096772862215,0.00497456314365977,0.31724864011230036,1.1103442727158308,1.0,0.0004943642847127991,1.0461773849690523,0.10096154214825939,0.016781762827652782,0.04413915425099559,0.16732960196668992
하의_소재_스판덱스,상의_소재_니트,0.015680329289666502,0.18616642224906382,0.0011941152678917812,0.07615371117739952,0.4090625487528403,1.0,-0.0017250355356526357,0.8809188147393325,-0.5947523327525036,0.005951156636088143,-0.13517838791524076,0.04128397332095716
상의_소재_니트,하의_소재_스판덱스,0.18616642224906382,0.015680329289666502,0.0011941152678917812,0.006414235464514794,0.4090625487528403,1.0,-0.0017250355356526357,0.9906740875766435,-0.6396491043983974,0.005951156636088143,-0.009413703800580191,0.04128397332095716
하의_소재_스판덱스,상의_소재_우븐,0.015680329289666502,0.35813552933148807,0.00449031363409997,0.28636602912791714,0.7996024009750189,1.0,-0.0011253693961467796,0.899430936400258,-0.20294209286004777,0.012158145286856239,-0.11181410326205135,0.1494520290380067
상의_소재_우븐,하의_소재_스판덱스,0.35813552933148807,0.015680329289666502,0.00449031363409997,0.012538028948096247,0.7996024009750189,1.0,-0.0011253693961467796,0.9968178011572205,-0.28081286374314435,0.012158145286856239,-0.0031923575593106016,0.1494520290380067
상의_소재_저지,하의_소재_린넨,0.28572096772862215,0.03785950711103896,0.008243247333188425,0.028850690933602968,0.7620461314772576,1.0,-0.0025740076763062798,0.9907235518850376,-0.30418480405731474,0.02614105349492623,-0.009363306340413725,0.12329162453656892
